Best_dup0,EW_dup0,MV_dup0,EG_dup0,ONS_dup0
1.0,1.0,1.0,1.0,1.0
1.07895,1.0074825,1.009434868298492,1.0074825,1.0074825
1.1052655905,1.00697288176875,1.012922323132207,1.0069894574935212,1.005666649987898
1.1369425023237298,1.006626315268608,1.0130926587281623,1.006685213778259,1.0003785409387582
1.2316839210423662,1.0128475455153887,1.0100229995013679,1.0128536346810861,1.0151437945850332
1.2917654627108128,1.014479918142911,1.0147057338245469,1.0145243718855965,1.01101956275234
1.3316035095808143,1.008728380606995,1.0115724506652242,1.0088126582291626,0.9964682185348911
1.4526595846368062,1.007470552356844,1.0139407100426807,1.0074381512735622,1.011787193353174
1.5243919149261718,1.0127046417292689,1.0179822198570772,1.0126551165224769,1.0180622383743214
1.6836603821976581,1.0154456956262161,1.0186594749624205,1.0154119498321112,1.016970978427051
1.8656809061170467,1.0199929178648799,1.0300508916864486,1.0200278068824726,1.0193249226168306
1.9868382241602878,1.0173916525929583,1.0288386651784047,1.0174154034020046,1.0130122674827708
2.073225950146777,1.0194012837156217,1.0272227192759782,1.0192814042526441,1.022003658798561
2.1030182070503862,1.0157447479443384,1.0251213385485747,1.0155900979696928,1.0216660216134859
2.1317454357586945,1.0129223883016476,1.021430275119708,1.0127552897090033,1.0184850942408672
2.1853161985593106,1.0094739503041408,1.0191620857758426,1.0093624788022886,1.010956867874679
2.238878298585999,1.0004172865133287,1.0135110043423934,1.000382710534268,0.9872197530210965
2.462766128444599,1.0115374804403057,1.024369571297014,1.0113700230272744,1.0166583446331543
2.538028261329866,1.0155111368426353,1.0283795324479952,1.0153348195041523,1.020716698338033
2.768760410567364,1.0157060585636237,1.0304720911403167,1.01540480711057,1.0345790665294827
2.9418079362278244,1.019585491426193,1.0326651415591572,1.019353422318693,1.030413764644498
3.0283265076322845,1.0136956859040545,1.025396367893695,1.0134365214029997,1.0281248530696565
3.099583030356872,1.0071931096611149,1.0163274133935183,1.0068663972366576,1.0285366310865458
3.1952361626736856,1.00660809832992,1.0144468684341048,1.0063610155370937,1.019460580382653
3.3404596462672047,1.001958128142357,1.010817543207881,1.0016953834557993,1.0195649953641694
3.4857028316869028,1.002646974355455,1.0081471537448101,1.002345049696007,1.024124953725303
3.564340287569759,0.9977498794248738,1.0091253339793727,0.9975170535493034,1.0133649361116523
3.719317803273292,0.9836206325212405,0.996347761436063,0.9832632138548237,1.009469376782617
3.7916213413689244,0.9781186412220516,0.9956257876047158,0.9777909670004221,0.9985811904163115
4.041072109417586,0.9878088082607139,1.0016364235636,0.9874975828832118,1.0032172015494554
4.224738836790615,0.9919411417752714,1.0082857377499599,0.9916254722355896,1.0074701155261052
4.298545024269347,0.9915603465925121,1.0091807923971474,0.9912371237244159,1.0063721053259487
4.493913895622389,0.9992124381339101,1.0167639030144644,0.9988361504705928,1.018581202041028
4.636146270418837,1.0008808453465832,1.0179264856269918,1.0004827232797213,1.022507758701778
4.846859118409373,1.0058749627424055,1.0279086957448216,1.005466433594734,1.029413054189629
5.046307371131919,1.0067101183711935,1.0260915673679991,1.0063169432267698,1.0281338050668085
5.204004476479791,1.0079575999928752,1.0327177858673968,1.007630914698932,1.018053268151121
6.244805371775749,1.0085746940346485,1.0278286700172876,1.0079717640276558,1.0547154339807978
6.381004576934179,1.008865219578458,1.0316597207207328,1.0083369036616852,1.0429861359195876
6.6710212349558375,1.0054345173512138,1.026305467430166,1.0048805034017527,1.0428690660644466
6.801839961373321,1.0028488749174256,1.0263786239894297,1.0022561575799778,1.041176812466777
6.937876760600787,1.0086094059964303,1.0341911462126894,1.0080535833838788,1.041397140547187
7.148094426446991,1.0066168420810286,1.0343062630417947,1.0060796666804186,1.0397204529067379
7.797927690755287,1.0148176935703048,1.0423769497435476,1.014210566701454,1.059140320545927
7.932363964143907,1.0128351344483937,1.0397685275117914,1.0122510529878845,1.0518158772853428
8.098943607390929,1.015202355232074,1.0450557422862803,1.0146675927410875,1.044605994638014
8.835218570738839,1.0222642156153299,1.0492733561916967,1.0215883261542065,1.0672085161139568
8.977730646284856,1.018831395586837,1.0504638315172403,1.0181188017372542,1.0657827748796513
9.09354337162193,1.0182342471855348,1.0492568446019828,1.0175044986942132,1.0669425089537847
9.326701823670318,1.0198608763954136,1.0492460772364491,1.0192011700753378,1.0561218287613374
9.891993221202975,1.0208314439961166,1.056450543366861,1.0202292901480712,1.0506227625476312
10.333571798597477,1.0263510229009456,1.0616386777928366,1.0257714190104354,1.0511405908286435
11.366928978457226,1.0324253103714809,1.0676615753050718,1.031705328756902,1.0760475594002834
11.714643335908232,1.0383651973238182,1.065911210157009,1.03762498348222,1.082281507978626
12.097126440825637,1.0448246941555035,1.0675296265093757,1.0441479507215832,1.0807498051683797
12.421934285761806,1.0430191790381864,1.0674765197957834,1.0423338041089394,1.0795183146240153
12.724905262991536,1.0391275585901751,1.0663142724669696,1.0384818081824752,1.0678120436871499
13.220667572037687,1.0461324329212491,1.0705943176151378,1.045457604140155,1.079444850813688
14.542734329241457,1.0574361844513058,1.0772996832022372,1.0565808308932738,1.1184197267605729
14.838242690811642,1.0544486334979575,1.0768681182609916,1.053663274136889,1.103730025197005
15.466048739059884,1.0513895608512207,1.0763083835276235,1.050672663805022,1.094102229616927
17.012653612965874,1.0497902805081036,1.0758100738644827,1.0489914498044213,1.1070324539116176
18.32126692887521,1.0596101937570233,1.0791754603649661,1.0586987000552277,1.1267008246364287
19.19372566002825,1.0615637028836802,1.07754599944475,1.0605976602017344,1.1345880667003343
19.749192080629467,1.0682895935778676,1.086356537533997,1.0672704869894456,1.142168986135601
20.236799633100212,1.069756711286381,1.0876960376852565,1.0687240529369295,1.141333506983644
21.45586444299817,1.0722391411658496,1.0876232847537812,1.0711106406475164,1.1567736658400876
21.83563324363924,1.0685622544442683,1.0882391164654206,1.067499109425274,1.1428499978792472
22.34636870520796,1.0618543548919943,1.0882013627714022,1.0608752854899908,1.1222229682804317
27.312178758879277,1.0697504218587885,1.089837101120795,1.0682559399439138,1.1978498482411757
27.78904940000931,1.0694455429885588,1.0890421739503846,1.067919535030048,1.1994861247807724
28.6574571937596,1.0712665710937033,1.0910825885168292,1.0697493656574155,1.1977126936641413
29.680814990148754,1.0672639025804307,1.0900229697943253,1.0657886502243596,1.1857394520437328
32.23959805044947,1.0673875273158129,1.0819036427321826,1.06576679449134,1.2007431083562072
33.774847709611876,1.070359905082852,1.0780227047677302,1.0687038249363492,1.210305424367981
34.78404015917508,1.0749136918345878,1.0831167799113846,1.0733120573526818,1.2033626122995298
35.61224815536504,1.0774543697800936,1.0899339008155162,1.0758993046026155,1.1972945777546378
36.22620331356353,1.0775504427947322,1.0878100189288622,1.0759646533564873,1.2011465783584077
36.879724021340216,1.0756174370281855,1.0897578803395556,1.0740567140351394,1.1974516130947206
38.72371022240723,1.0756807789439216,1.0892242642763756,1.0740368291994709,1.208921386613455
40.106533914449386,1.0779432941823004,1.0943190756705372,1.07633905843533,1.2026415743393908
40.79797055913449,1.0761302534472243,1.0951848075191224,1.0745187383588217,1.202691694333374
42.07290713910744,1.0796106380419148,1.0999846616390603,1.0779736343833586,1.206656918366821
42.2491926200203,1.0703151904483739,1.0945450968536994,1.0687453374146194,1.1908864798997454
46.474111882022335,1.075493137491943,1.098930028016247,1.073750934214901,1.2190305063628002
47.580660485933294,1.0736358205931131,1.1001110867128032,1.0718866650247272,1.2176079616936542
56.23177617548569,1.0778325437229428,1.1004128159854547,1.0758429315259885,1.2605444520649027
60.55712439890406,1.0758370565274114,1.0973738454624196,1.0738687339933086,1.2618049122094532
62.719619311188914,1.0695189045693274,1.0946007491143726,1.0675767672366687,1.2478079580857975
65.04275401047535,1.0751098146429634,1.0977934964763678,1.0731167581236967,1.2593611346965738
66.45678348266308,1.076189702723449,1.1000263695991883,1.0741932560896976,1.2550491373255297
69.22603765038566,1.085126561379815,1.1071834645925291,1.0830390482251535,1.2768936217573488
73.11515644558432,1.0847413414505251,1.1043029457113962,1.082568460602415,1.2865469523514375
75.27497816698687,1.0861554223159215,1.105285095138679,1.083965947621568,1.2888401578419757
83.06217465836167,1.0873248496539483,1.100455589150967,1.0851974463529945,1.2834277740057944
85.61467528561312,1.0869195191127716,1.0992569512606614,1.0848158915192856,1.281412279669717
87.39802897181244,1.0849135487558312,1.0980179541100443,1.0828770197827864,1.2755555982591464
88.93099039997801,1.0735683666845919,1.0859349148819206,1.0715395158854224,1.2636636757578343
91.79990415028131,1.0753367723552694,1.0868110514035827,1.0732911005712233,1.2668467117338877
95.03952276774474,1.0765193441002012,1.0866191486973804,1.0745441571260155,1.2606000546678529
97.6920758481925,1.0742380201901622,1.0871533190561269,1.0722769329937185,1.2536164762807775
99.99565499669288,1.0772381282609935,1.0906484641735403,1.0752321280330015,1.260088439648675
102.52154524190935,1.076918547616276,1.0873087448308665,1.0749433227631857,1.256138041392456
104.87851556702086,1.073682108236648,1.0863277380026235,1.071809568380261,1.2359598175796862
108.26189647921295,1.0736716696605957,1.0890082427398056,1.0718429301769512,1.2261227320615269
113.95972009091392,1.0746454302165518,1.0832088759202922,1.0726833714587158,1.246756580354415
118.25486194114046,1.0786126629297679,1.0886134452071494,1.0766054100173332,1.2549276362984951
119.72003968059119,1.0719863858038359,1.087527411902332,1.07011461912705,1.228700058177086
123.05304558529886,1.0712306354018442,1.0899749579481703,1.0693497971859356,1.2256138791093505
123.57232943766881,1.0606147398050119,1.082793025516932,1.0587582005583958,1.2123342053630901
125.56555111149841,1.0556581335876565,1.0810746286241566,1.0537544765540858,1.2119467247809173
128.51131894057417,1.0599435191332813,1.0848621798745108,1.0580738806236238,1.215855617585663
129.57153732183392,1.0522877826375858,1.0786171504612059,1.050432134171741,1.2074140833000788
134.84509889083256,1.0574574386719549,1.0804777700161887,1.0556076393652702,1.211831947174471
140.43038288689084,1.0670488713788868,1.089776076189164,1.0651572085076408,1.2279473738752613
149.53167600179023,1.07716390187463,1.09311903185922,1.0751165559285274,1.2607236384852274
157.40152810976446,1.069645297839545,1.08939998127036,1.0676441634561995,1.2571167731684443
162.14246213643054,1.073643394263914,1.0937938840522938,1.0716535204011326,1.255647661238144
168.62816062188776,1.074039449382687,1.0925986233947478,1.0720018515598753,1.2633976900898845
170.73601262966136,1.0724218266342,1.093800226539055,1.0704398601686727,1.254360713674276
187.8096138926275,1.073369728370964,1.0905861288795886,1.0711706291383885,1.2858409687278374
204.88338589160628,1.068861873670064,1.089965951262142,1.0665459714832672,1.2951347786427643
224.58292344508422,1.0688072429520763,1.086023189708546,1.066377099199944,1.3088465749540312
227.58559713154503,1.0613006534157428,1.0819051765658791,1.0588944798216076,1.293375940312478
237.4810188948246,1.0570286234800073,1.076465448303564,1.054666731091782,1.280831865521126
245.86172405162296,1.053177515861795,1.072240426322462,1.0507689808659817,1.2885235283614533
247.4549080234775,1.0424014620293591,1.0669917527232065,1.0400185379487286,1.2701530319072352
259.2387107435555,1.0448082511828003,1.0660619101252893,1.042446728052561,1.2768142039626453
278.8034562433716,1.0550778456183847,1.0716981924086613,1.052598671256627,1.2965796982474365
290.42119626503296,1.0503516830243729,1.0703051472414447,1.0479476638203078,1.2769998231940043
300.4349191122513,1.0495256981314167,1.0717689580619507,1.0471597972971494,1.2694213155487193
310.2441192212663,1.0496300676313977,1.075260175352261,1.047309751866041,1.2639859984207074
341.268531143393,1.0600386075715014,1.0820209431450747,1.0575835983387876,1.2960682380203552
352.2061875665387,1.0592771465050626,1.0844652349309938,1.056905513440556,1.287475033526286
388.1453069458283,1.057133287257997,1.0816791738393599,1.0545886071996262,1.302501285430863
406.6287864625886,1.0586350038221741,1.0822300936848763,1.0561362605748814,1.2989951815583969
425.1100648073133,1.0644836681530128,1.0877481073309128,1.0620947732002584,1.288142440802396
467.6210712880446,1.0735918043836008,1.0972968430014811,1.071107297394671,1.3074945972464689
510.1325028788408,1.0747497924326068,1.1041993598414008,1.0722123199409979,1.3189861008656867
523.1306790521936,1.0694390357499448,1.1043579458557464,1.0669446519191406,1.3043501988877433
545.7194617736674,1.076950656710493,1.1079066320002184,1.0744223470339218,1.3149762692799363
579.1284072234513,1.0770212568090995,1.1088786460782276,1.074469218271648,1.3144738956306516
631.7769707241353,1.0799145547464886,1.1098508950147992,1.0773279152594177,1.3270019805878894
684.4229456945774,1.0829794122481122,1.1151845084614493,1.0805022819072552,1.320235925484047
714.1816553733776,1.0881337925951844,1.1196608356028823,1.0856939449977598,1.3242126292279088
773.6944127156411,1.0906582629940054,1.1197534247025995,1.088292039631892,1.3238995753236231
833.2069869417282,1.0916898439344207,1.1222755747092008,1.0894443429255984,1.3253589354906872
859.2447052836573,1.088181274074887,1.121295179197832,1.0857765303352989,1.3267140356913052
930.8455665749443,1.0895239688580651,1.1223461855785157,1.0871785354321517,1.3297422595461674
966.8041308117344,1.094441353704178,1.1247744960173398,1.092173060952663,1.3293323975430313
996.3690011319572,1.0970257553563556,1.128283012630345,1.0948811017892428,1.318393752067573
1043.2083078751705,1.102283860747654,1.128807449351249,1.099960529289645,1.3392980578193623
1126.2998495974277,1.0987136857986768,1.1371353555045296,1.096187378204146,1.3467800296556884
1220.1544160643814,1.113600951043003,1.1451636411995654,1.110955813825712,1.381159115079616
1310.5312536622703,1.1138224338988214,1.147166179369798,1.1111390431473984,1.3791596202364533
1365.1410910023772,1.120017761792263,1.1532332415947044,1.1172956514234833,1.3904658842525375
1478.898298115605,1.1237004424162451,1.1560016283545027,1.1209642899941847,1.4014068070964265
1533.676691077807,1.1202831445152526,1.1595529798902802,1.1174801499064744,1.398947296461966
1661.4779697453205,1.1233564546083727,1.1607904918694674,1.120458292212077,1.4137006507872982
1711.2392349391928,1.118316640692156,1.1565458528346182,1.1153600390681109,1.4123088265344286
1741.083247196532,1.1134451291478966,1.1514721935653633,1.1105600232497432,1.4036436309190408
1886.1677141854188,1.1211189311199212,1.1536506954449295,1.118201845287175,1.4210026539781058
2235.4671131754167,1.124992708448866,1.155070140936329,1.1217879663523258,1.448927195021666
2305.3254604621484,1.127736440665583,1.160280075526379,1.1244429588116513,1.455140165010596
2386.680395961858,1.1290339640925933,1.1652603978043166,1.1257135887427194,1.4576902019009608
2585.562473357359,1.1300284548426314,1.1629065682734232,1.1266792639072236,1.4734731412082247
2690.665587899336,1.129755992426297,1.1688684459529342,1.12640372581352,1.4727116794039758
2800.740717100298,1.1275727389709331,1.1688865887470599,1.12406752870702,1.4794670987562586
2864.4015535999874,1.1328419490230743,1.1765882237704277,1.129272460090089,1.4879862202742424
3103.092135061474,1.1337088877923962,1.179363480660597,1.1302980446925333,1.4770430261387901
3341.781982090403,1.1279276023029259,1.1763056596310568,1.1246209967045966,1.4693840674768637
3489.421910059157,1.1253985379679845,1.1762164607836358,1.1220673990305434,1.4520570009614149
3722.0616688028013,1.1204505357293852,1.1668343644123331,1.117032149924884,1.4681387763787157
4008.3626523671132,1.117003594150718,1.1614261671992883,1.1135485822239568,1.4723994749008538
4154.427387419371,1.1148632911528147,1.1627303952877757,1.1113516806902357,1.4707982255696885
4192.731207931378,1.104433125695585,1.1522821159790297,1.100883289222564,1.458138165901449
4292.18279218351,1.1104510590827086,1.1602272799386588,1.1069754495268103,1.4606872033354232
4447.001825497569,1.1120877405603453,1.1630718198891392,1.1086557276164906,1.4554387112701648
4733.522153114378,1.1217789673928062,1.1662790966320264,1.11827927945672,1.4682248865716603
5598.810002703686,1.1333931189685462,1.1730530961295584,1.1295463585837926,1.5294150715405141
6514.999271546118,1.1326564134412167,1.1688338131402547,1.1284898308851186,1.5586236107822748
7016.133015513446,1.1299109801457479,1.1639280377002599,1.1258538673588985,1.55654046569772
7145.229862998893,1.1200769882485462,1.155001412588584,1.116005323223504,1.5444140825146273
7436.898146006508,1.1187836104596158,1.1515766831024847,1.1148025541581874,1.5357837870604056
8067.17526388056,1.1259935492825779,1.1596398167080664,1.121956155418408,1.5501088759149757
8663.500859386611,1.1269140490091163,1.1567277495739985,1.1230165481217482,1.5382817220124552
10040.564320986112,1.1332592011683982,1.1622543232867177,1.1294059984281193,1.5364588528458638
10757.76183043415,1.1454895863027856,1.168735710835913,1.1416883043948494,1.547619091901048
11146.547342986041,1.1421845306547502,1.1728176911576647,1.1381885130946452,1.5524999108595952
12045.516386197867,1.1466206484624208,1.1738159751270836,1.142569569049052,1.5625328158552592
12290.883554984717,1.1416669287553276,1.1721012379452065,1.1375955230743664,1.560173463355318
12536.701226084411,1.1368551197803263,1.1696939688051544,1.132764573544478,1.561755428379377
13542.520765453164,1.1360624791273684,1.1688711890445813,1.131651287926031,1.5761876281383846
14896.772841998481,1.1477737054226171,1.172106237862591,1.143401171606889,1.590763113923568
15960.849326102434,1.153863920234001,1.1712486271900937,1.149667227804752,1.58816286028738
16614.60571449959,1.1555097789091124,1.1796413063278968,1.151167323379751,1.5952500807753185
17801.387000686296,1.1592375818458487,1.1788465891205373,1.1549101837199895,1.5956007738248863
17947.714401831934,1.142982816875294,1.1706565901483914,1.138489111105348,1.585538470654031
18695.59566095627,1.1466432193463372,1.1703088218805178,1.1421082396605136,1.5903689370043732
21188.27943043157,1.151375033698173,1.172409822492091,1.1468537593029127,1.5941947311503204
21458.218110375266,1.14024699399748,1.1682003531003395,1.1356139086864097,1.5920603091050778
24523.739149623478,1.1325094679373786,1.160530974885913,1.1281196266361715,1.5700885875637263
27589.206543326414,1.1402281491332984,1.165594507033254,1.1360265173358193,1.5896013906531996
29122.062858873633,1.1434679807270443,1.1673454421247749,1.1392880679302189,1.6055130414642886
33720.14536366119,1.1469053725291076,1.171624735937886,1.1433341341730547,1.590419362879703
34344.6424557962,1.1429870977577923,1.1707167527170466,1.139545290555022,1.5650067077854068
35657.29469045673,1.1412649971971704,1.1725882847533684,1.1375640120563861,1.5735434671573933
36266.67785671663,1.1386289920716997,1.1758781834265537,1.13496005004771,1.5629876051009988
37702.83829984262,1.1316811412192445,1.1730684484676193,1.1275664204665239,1.5637045452044864
41671.43905928405,1.129752253585211,1.1678206635874449,1.125978129920622,1.5650727371372937
43655.832987287155,1.1322634417888744,1.1678182921599842,1.1286459913541518,1.5696460833039494
44958.95960195767,1.1331041473944028,1.171882437404787,1.1294823142154555,1.568279450165573
46207.91949970005,1.1227022513213223,1.1631463322025388,1.1191684838356672,1.5563294326772246
46868.23066935076,1.0926861829087737,1.1411098753305284,1.0890515326156651,1.5181825963278306
51801.58062960662,1.1293112026162375,1.1716798934716062,1.125626107482886,1.5683703457674154
53296.05623077077,1.1276893862502582,1.1702355326751683,1.1240069516330462,1.5653543509874004
58141.20070271015,1.1452791479464,1.1800429778407695,1.141822984422507,1.5948309051264438
59624.96414464331,1.1497031067884396,1.1788307005204504,1.1462921729798647,1.5951096494520316
61875.21029146215,1.1510869022222492,1.1842433348130357,1.1475949355766009,1.6045337890027598
72187.95159074015,1.1607147849202533,1.1849742648933215,1.1580627419919756,1.616836470846168
77344.33697286673,1.169923122213954,1.1901770407686472,1.167643145014796,1.6322867249173192
79922.22372417239,1.165735447393718,1.189637952832842,1.1637407768585226,1.6168732862727961
82500.51466151419,1.165921317434497,1.1916184146073399,1.1641749600435425,1.6112110780174995
86002.66150889547,1.1692231418320649,1.2002969156195722,1.1674735620403738,1.6091378906925706
89504.68988553771,1.1615319270482523,1.2006058173630054,1.1588792889546835,1.5991471517272873
108684.6498811096,1.1692199778142818,1.2037675332632733,1.167964522940812,1.5993532236357961
117044.67314996455,1.173082301140995,1.209371498773865,1.1717178590888297,1.6120464558902328
120651.98997644646,1.17207866406113,1.2080515903448599,1.170739733843988,1.613302671106307
126600.13308228526,1.17898123066023,1.218220263841052,1.1770857337772087,1.628484450175929
132319.92709494292,1.1745236991239756,1.2212990140719093,1.172387545333319,1.6204578718174876
136830.7134096095,1.1698083127285759,1.2262692772855843,1.1678593247661975,1.595737207934322
140432.0977865504,1.1639530971766159,1.2267296358487059,1.161647415301893,1.575445692621994
151234.1347482919,1.1582270945791164,1.2228489933066329,1.1560189633065523,1.5610204473708094
156634.7057001534,1.1617078887280752,1.2225786575173814,1.1596069004496392,1.570121209934473
164466.44098516108,1.1679443239107306,1.2309973844129776,1.1654671676120405,1.5929776015590205
175809.69141990764,1.1739430157299275,1.2338700568719476,1.1719932303015725,1.5882347017692833
181481.31206511386,1.16871146911844,1.2307750104282065,1.1672641222787603,1.5571401012296906
189729.6376984733,1.1776926921165405,1.242565621530824,1.1765465469682386,1.5514060662348674
201229.15103937776,1.189032891331046,1.2456278472053737,1.1880770207464917,1.5941648665571353
217544.8106056505,1.2010583075922883,1.2614635183154568,1.2003420550762667,1.6318967562151911
222622.30648518636,1.1958774091315658,1.25082509401494,1.1951835351693005,1.5917465324410076
234136.3321766002,1.1962727130529176,1.2496758438588116,1.1958656393628084,1.570532678654832
245260.14931831046,1.2024308591413333,1.2591125798274942,1.201484091336089,1.5969810886943734
253939.9060026855,1.2083718696112076,1.2617503107179144,1.2075046183954994,1.5897209488787647
266032.52432653337,1.207697530976194,1.2607516068431066,1.2063553605177972,1.630444841429138
280283.88665470574,1.20458401964703,1.2643516246992081,1.2020665956368992,1.625329502060824
317654.13726237766,1.2080401719634009,1.2607346389141418,1.206704996252982,1.5962463972836622
333092.1283333292,1.2088854645170608,1.270196782864522,1.2072748213483895,1.6037800923650802
362607.42182494554,1.2123720916776388,1.2675612085534842,1.2108592817389867,1.6111689097669177
